Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Alize Johnson,IND,23,81,212,14,64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Allen Crabbe,BKN,27,78,212,43,1133,-100.0,-100.0,56.0,65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,152.0,138.0,38.0,43.0,-100.0,-100.0,130.0,114.0,-100.0,-100.0,376.0,-100.0,-100.0,-100.0,1.1607142857142858,0.6200980392156863,0.14893617021276595,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9078947368421053,0.3054187192118227,0.40425531914893614,1.131578947368421,0.9047619047619048,0.10106382978723404,-100.0,-100.0,-100.0,0.8769230769230769,0.3333333333333333,0.34574468085106386,-100.0,-100.0,-100.0
Allonzo Trier,NYK,23,77,200,64,1459,78.0,78.0,169.0,177.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,123.0,134.0,31.0,26.0,11.0,8.0,24.0,24.0,18.0,23.0,454.0,1.0,0.8078358208955224,0.17180616740088106,1.047337278106509,0.34558823529411764,0.3722466960352423,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.089430894308943,0.7832512315270936,0.2709251101321586,0.8387096774193549,0.34523809523809523,0.06828193832599119,0.7272727272727273,0.013392857142857142,0.024229074889867842,1.0,0.6261904761904762,0.05286343612334802,1.2777777777777777,0.8694158075601375,0.039647577092511016
Amile Jefferson,ORL,26,81,222,12,68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Amir Johnson,PHI,32,81,240,51,529,-100.0,-100.0,26.0,22.0,-100.0,-100.0,27.0,32.0,-100.0,-100.0,36.0,36.0,-100.0,-100.0,52.0,52.0,-100.0,-100.0,34.0,35.0,175.0,-100.0,-100.0,-100.0,0.8461538461538461,0.08823529411764706,0.14857142857142858,-100.0,-100.0,-100.0,1.1851851851851851,0.6914893617021277,0.15428571428571428,-100.0,-100.0,-100.0,1.0,0.5258620689655172,0.2057142857142857,-100.0,-100.0,-100.0,1.0,0.08482142857142858,0.29714285714285715,-100.0,-100.0,-100.0,1.0294117647058822,0.44329896907216493,0.19428571428571428
Andre Drummond,DET,25,83,279,79,2647,37.0,31.0,140.0,159.0,-100.0,-100.0,210.0,228.0,263.0,220.0,52.0,32.0,-100.0,-100.0,222.0,258.0,-100.0,-100.0,366.0,385.0,1290.0,0.8378378378378378,0.503731343283582,0.02868217054263566,1.1357142857142857,0.5441176470588235,0.10852713178294573,-100.0,-100.0,-100.0,1.0857142857142856,0.5212765957446809,0.16279069767441862,0.8365019011406845,0.2824858757062147,0.20387596899224805,0.6153846153846154,0.04187192118226601,0.040310077519379844,-100.0,-100.0,-100.0,1.162162162162162,0.2708333333333333,0.17209302325581396,-100.0,-100.0,-100.0,1.0519125683060109,0.46735395189003437,0.2837209302325581
Andre Iguodala,GSW,35,78,215,68,1578,12.0,5.0,87.0,110.0,0.3,0.2,-100.0,-100.0,-100.0,-100.0,133.0,121.0,14.0,15.0,54.0,81.0,-100.0,-100.0,10.0,16.0,310.3,0.4166666666666667,0.027985074626865673,0.03867225265871737,1.264367816091954,0.8161764705882353,0.2803738317757009,0.6666666666666667,0.13333333333333333,0.0009668063164679342,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9097744360902256,0.312807881773399,0.42861746696745084,1.0714285714285714,0.8412698412698413,0.04511762810183693,1.5,0.9002976190476191,0.17402513696422817,-100.0,-100.0,-100.0,1.6,0.993127147766323,0.032226877215597804
Andre Ingram,LAL,33,75,190,4,15,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andrew Bogut,GSW,34,84,260,11,134,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0,13.0,-100.0,-100.0,11.0,8.0,22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1818181818181819,0.29464285714285715,0.5,-100.0,-100.0,-100.0,0.7272727272727273,0.08419243986254296,0.5
Andrew Harrison,NOP,24,78,213,17,186,12.0,11.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,12.0,5.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,24.0,0.9166666666666666,0.625,0.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4166666666666667,0.014778325123152709,0.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andrew Wiggins,MIN,24,80,194,73,2543,121.0,98.0,208.0,230.0,4.0,3.8,-100.0,-100.0,118.0,87.0,243.0,223.0,150.0,139.0,80.0,107.0,53.0,38.0,57.0,61.0,1034.0,0.8099173553719008,0.4216417910447761,0.11702127659574468,1.1057692307692308,0.47058823529411764,0.2011605415860735,0.95,0.6523809523809524,0.0038684719535783366,-100.0,-100.0,-100.0,0.7372881355932204,0.192090395480226,0.11411992263056092,0.9176954732510288,0.33004926108374383,0.23500967117988394,0.9266666666666666,0.5238095238095238,0.1450676982591876,1.3375,0.6309523809523809,0.07736943907156674,0.7169811320754716,0.1380952380952381,0.05125725338491296,1.0701754385964912,0.5085910652920962,0.0551257253384913
Anfernee Simons,POR,20,76,185,20,141,-100.0,-100.0,-100.0,-100.0,2.6,2.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9615384615384615,0.6904761904761905,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Angel Delgado,LAC,24,82,245,2,15,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ante Zizic,CLE,22,83,254,59,1082,-100.0,-100.0,33.0,39.0,-100.0,-100.0,99.0,115.0,104.0,71.0,10.0,6.0,-100.0,-100.0,81.0,105.0,-100.0,-100.0,90.0,104.0,417.0,-100.0,-100.0,-100.0,1.1818181818181819,0.6678921568627451,0.07913669064748201,-100.0,-100.0,-100.0,1.1616161616161615,0.6436170212765957,0.23741007194244604,0.6826923076923077,0.12994350282485875,0.24940047961630696,0.6,0.038177339901477834,0.023980815347721823,-100.0,-100.0,-100.0,1.2962962962962963,0.5327380952380952,0.19424460431654678,-100.0,-100.0,-100.0,1.1555555555555554,0.6632302405498282,0.2158273381294964
Anthony Davis,NOP,26,82,253,56,1850,102.0,100.0,173.0,199.0,1.1,0.7,187.0,190.0,243.0,235.0,157.0,168.0,18.0,17.0,131.0,192.0,73.0,69.0,143.0,184.0,1228.1,0.9803921568627451,0.7798507462686567,0.08305512580408762,1.1502890173410405,0.5882352941176471,0.14086800749124664,0.6363636363636362,0.0761904761904762,0.0008956925331813372,1.0160427807486632,0.3617021276595745,0.1522677306408273,0.9670781893004116,0.6271186440677966,0.1978666232391499,1.070063694267516,0.7364532019704434,0.1278397524631545,0.9444444444444444,0.5654761904761905,0.014656786906603698,1.465648854961832,0.8660714285714286,0.1066688380425047,0.9452054794520548,0.48333333333333334,0.05944141356567055,1.2867132867132867,0.8934707903780069,0.11644002931357382
Anthony Tolliver,MIN,34,80,250,65,1079,-100.0,-100.0,46.0,63.0,-100.0,-100.0,36.0,47.0,-100.0,-100.0,172.0,164.0,-100.0,-100.0,13.0,11.0,18.0,20.0,-100.0,-100.0,285.0,-100.0,-100.0,-100.0,1.3695652173913044,0.9142156862745098,0.16140350877192983,-100.0,-100.0,-100.0,1.3055555555555556,0.8670212765957447,0.12631578947368421,-100.0,-100.0,-100.0,0.9534883720930233,0.4014778325123153,0.6035087719298246,-100.0,-100.0,-100.0,0.8461538461538461,0.03125,0.0456140350877193,1.1111111111111112,0.8952380952380953,0.06315789473684211,-100.0,-100.0,-100.0
Antonio Blakeney,CHI,22,76,192,57,829,68.0,66.0,64.0,72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,101.0,106.0,65.0,41.0,-100.0,-100.0,10.0,8.0,-100.0,-100.0,308.0,0.9705882352941176,0.7667910447761194,0.22077922077922077,1.125,0.5049019607843137,0.2077922077922078,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0495049504950495,0.6699507389162561,0.32792207792207795,0.6307692307692307,0.1111111111111111,0.21103896103896103,-100.0,-100.0,-100.0,0.8,0.22380952380952382,0.032467532467532464,-100.0,-100.0,-100.0
Aron Baynes,BOS,32,82,260,51,821,-100.0,-100.0,15.0,17.0,-100.0,-100.0,59.0,53.0,20.0,22.0,36.0,44.0,-100.0,-100.0,57.0,72.0,-100.0,-100.0,64.0,61.0,251.0,-100.0,-100.0,-100.0,1.1333333333333333,0.5392156862745098,0.05976095617529881,-100.0,-100.0,-100.0,0.8983050847457628,0.2074468085106383,0.2350597609561753,1.1,0.8757062146892656,0.0796812749003984,1.2222222222222223,0.9482758620689655,0.14342629482071714,-100.0,-100.0,-100.0,1.263157894736842,0.4538690476190476,0.22709163346613545,-100.0,-100.0,-100.0,0.953125,0.31958762886597936,0.2549800796812749
Austin Rivers,HOU,26,76,200,76,2028,146.0,135.0,97.0,111.0,3.2,2.1,-100.0,-100.0,-100.0,-100.0,174.0,181.0,34.0,27.0,-100.0,-100.0,14.0,14.0,-100.0,-100.0,468.2,0.9246575342465754,0.6417910447761194,0.31183255019222555,1.1443298969072164,0.5637254901960784,0.20717642033319095,0.65625,0.10952380952380952,0.006834686031610423,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0402298850574712,0.6477832512315271,0.37163605296881674,0.7941176470588235,0.28174603174603174,0.07261853908586074,-100.0,-100.0,-100.0,1.0,0.6261904761904762,0.0299017513882956,-100.0,-100.0,-100.0
Avery Bradley,MEM,28,74,180,63,1905,21.0,15.0,85.0,77.0,1.9,0.6,-100.0,-100.0,-100.0,-100.0,179.0,181.0,83.0,56.0,56.0,58.0,61.0,59.0,18.0,14.0,504.9,0.7142857142857143,0.2537313432835821,0.041592394533571005,0.9058823529411765,0.14215686274509803,0.16835016835016836,0.3157894736842105,0.004761904761904762,0.003763121410180234,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.011173184357542,0.5788177339901478,0.3545256486432957,0.6746987951807228,0.15873015873015872,0.1643889879183997,1.0357142857142858,0.12202380952380952,0.11091305208952268,0.9672131147540983,0.5333333333333333,0.12081600316894435,0.7777777777777778,0.13058419243986255,0.035650623885918005
B.J. Johnson,SAC,23,79,200,7,49,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Bam Adebayo,MIA,21,82,255,82,1913,13.0,11.0,84.0,111.0,0.8,0.7,150.0,171.0,51.0,44.0,34.0,22.0,-100.0,-100.0,174.0,200.0,-100.0,-100.0,100.0,117.0,606.8,0.8461538461538461,0.5130597014925373,0.021423862887277524,1.3214285714285714,0.8823529411764706,0.13843111404087016,0.8749999999999999,0.5142857142857142,0.0013183915622940014,1.14,0.6170212765957447,0.24719841793012526,0.8627450980392157,0.3559322033898305,0.08404746209624259,0.6470588235294118,0.04926108374384237,0.05603164139749506,-100.0,-100.0,-100.0,1.1494252873563218,0.23809523809523808,0.28675016479894533,-100.0,-100.0,-100.0,1.17,0.7010309278350515,0.16479894528675018
Ben McLemore,SAC,26,77,201,19,158,-100.0,-100.0,-100.0,-100.0,0.4,0.4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.8,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ben Simmons,PHI,22,82,230,79,2700,72.0,67.0,373.0,350.0,2.6,1.9,17.0,20.0,266.0,213.0,41.0,41.0,12.0,7.0,215.0,280.0,-100.0,-100.0,96.0,105.0,1094.6,0.9305555555555556,0.6604477611940298,0.06577745295084964,0.938337801608579,0.16666666666666666,0.34076374931481823,0.7307692307692307,0.23333333333333334,0.0023752969121140144,1.1764705882352942,0.6702127659574468,0.015530787502283941,0.8007518796992481,0.24858757062146894,0.24301114562397225,1.0,0.5258620689655172,0.03745660515256715,0.5833333333333334,0.0873015873015873,0.010962908825141605,1.302325581395349,0.5386904761904762,0.19641878311712044,-100.0,-100.0,-100.0,1.09375,0.5532646048109966,0.08770327060113284
Billy Garrett,NYK,24,78,215,4,63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0,6.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6,0.038177339901477834,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Bismack Biyombo,CHA,26,81,255,54,782,-100.0,-100.0,16.0,18.0,-100.0,-100.0,72.0,86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,67.0,70.0,-100.0,-100.0,43.0,51.0,198.0,-100.0,-100.0,-100.0,1.125,0.5049019607843137,0.08080808080808081,-100.0,-100.0,-100.0,1.1944444444444444,0.723404255319149,0.36363636363636365,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.044776119402985,0.13392857142857142,0.3383838383838384,-100.0,-100.0,-100.0,1.186046511627907,0.7319587628865979,0.21717171717171718
Blake Griffin,DET,30,82,250,75,2622,238.0,230.0,149.0,182.0,1.9,2.1,116.0,122.0,483.0,446.0,190.0,216.0,43.0,61.0,49.0,66.0,24.0,24.0,70.0,58.0,1363.9,0.9663865546218487,0.75,0.17449959674462936,1.221476510067114,0.7279411764705882,0.10924554586113351,1.105263157894737,0.9523809523809523,0.0013930640076251922,1.0517241379310345,0.44148936170212766,0.0850502236234328,0.9233954451345756,0.5141242937853108,0.3541315345699831,1.1368421052631579,0.8472906403940886,0.13930640076251924,1.4186046511627908,0.996031746031746,0.031527238067306985,1.346938775510204,0.6473214285714286,0.03592638756507075,1.0,0.6261904761904762,0.017596597991055063,0.8285714285714286,0.16494845360824742,0.05132341080724393
Boban Marjanovic,PHI,30,87,290,58,681,-100.0,-100.0,10.0,18.0,-100.0,-100.0,54.0,63.0,103.0,105.0,11.0,15.0,-100.0,-100.0,63.0,81.0,-100.0,-100.0,79.0,113.0,320.0,-100.0,-100.0,-100.0,1.8,1.0,0.03125,-100.0,-100.0,-100.0,1.1666666666666667,0.6542553191489362,0.16875,1.0194174757281553,0.7344632768361582,0.321875,1.3636363636363635,0.9963054187192119,0.034375,-100.0,-100.0,-100.0,1.2857142857142858,0.49107142857142855,0.196875,-100.0,-100.0,-100.0,1.4303797468354431,0.9690721649484536,0.246875
