Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Anfernee Simons,POR,21,75,181,70,1449,75.0,75.0,92.0,91.0,2.6,2.5,-100.0,-100.0,-100.0,-100.0,151.0,131.0,38.0,28.0,18.0,27.0,28.0,29.0,-100.0,-100.0,404.6,1.0,0.7799145299145299,0.18536826495304004,0.9891304347826086,0.23857868020304568,0.2273850716757291,0.9615384615384615,0.7008196721311475,0.006426099851705388,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8675496688741722,0.27450980392156865,0.3732081067721206,0.7368421052631579,0.23279352226720648,0.09391992090954028,1.5,0.8746130030959752,0.044488383588729606,1.0357142857142858,0.677570093457944,0.06920415224913494,-100.0,-100.0,-100.0
Ante Zizic,CLE,23,82,266,22,221,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,23.0,18.0,19.0,16.0,-100.0,-100.0,-100.0,-100.0,22.0,33.0,-100.0,-100.0,12.0,17.0,76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.782608695652174,0.12195121951219512,0.3026315789473684,0.8421052631578947,0.3422818791946309,0.25,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.5,0.8746130030959752,0.2894736842105263,-100.0,-100.0,-100.0,1.4166666666666667,0.9623655913978495,0.15789473684210525
Anthony Davis,LAL,27,82,253,62,2131,120.0,115.0,164.0,224.0,1.1,0.7,186.0,238.0,321.0,290.0,194.0,196.0,24.0,16.0,109.0,158.0,70.0,50.0,111.0,133.0,1300.1,0.9583333333333334,0.7051282051282052,0.09230059226213369,1.3658536585365855,0.8984771573604061,0.12614414275824937,0.6363636363636362,0.0778688524590164,0.0008460887624028922,1.2795698924731183,0.7902439024390244,0.14306591800630722,0.9034267912772586,0.44966442953020136,0.2469040843012076,1.0103092783505154,0.5747549019607843,0.1492192908237828,0.6666666666666666,0.1720647773279352,0.018460118452426736,1.4495412844036697,0.8111455108359134,0.08383970463810476,0.7142857142857143,0.14018691588785046,0.05384201215291132,1.1981981981981982,0.6917562724014337,0.08537804784247366
Anthony Tolliver,MEM,35,80,240,55,872,-100.0,-100.0,33.0,31.0,-100.0,-100.0,28.0,34.0,-100.0,-100.0,92.0,86.0,-100.0,-100.0,10.0,15.0,-100.0,-100.0,10.0,7.0,173.0,-100.0,-100.0,-100.0,0.9393939393939394,0.1598984771573604,0.1907514450867052,-100.0,-100.0,-100.0,1.2142857142857142,0.7219512195121951,0.16184971098265896,-100.0,-100.0,-100.0,0.9347826086956522,0.41421568627450983,0.5317919075144508,-100.0,-100.0,-100.0,1.5,0.8746130030959752,0.057803468208092484,-100.0,-100.0,-100.0,0.7,0.06989247311827956,0.057803468208092484
Antonius Cleveland,DAL,26,77,195,11,46,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Anzejs Pasecniks,WAS,24,86,229,27,437,-100.0,-100.0,12.0,15.0,-100.0,-100.0,35.0,32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0,47.0,-100.0,-100.0,31.0,30.0,122.0,-100.0,-100.0,-100.0,1.25,0.7893401015228426,0.09836065573770492,-100.0,-100.0,-100.0,0.9142857142857143,0.2097560975609756,0.28688524590163933,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0681818181818181,0.15170278637770898,0.36065573770491804,-100.0,-100.0,-100.0,0.967741935483871,0.2831541218637993,0.2540983606557377
Aron Baynes,PHX,33,82,260,42,934,-100.0,-100.0,24.0,29.0,-100.0,-100.0,123.0,140.0,42.0,49.0,96.0,100.0,-100.0,-100.0,57.0,71.0,11.0,8.0,54.0,48.0,407.0,-100.0,-100.0,-100.0,1.2083333333333333,0.7195431472081218,0.05896805896805897,-100.0,-100.0,-100.0,1.1382113821138211,0.5902439024390244,0.3022113022113022,1.1666666666666667,0.959731543624161,0.10319410319410319,1.0416666666666667,0.6372549019607843,0.23587223587223588,-100.0,-100.0,-100.0,1.2456140350877194,0.4458204334365325,0.14004914004914004,0.7272727272727273,0.15654205607476634,0.02702702702702703,0.8888888888888888,0.1827956989247312,0.13267813267813267
Austin Rivers,HOU,27,75,200,68,1594,136.0,141.0,108.0,123.0,3.2,2.1,-100.0,-100.0,-100.0,-100.0,187.0,187.0,27.0,25.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,461.2,1.036764705882353,0.8290598290598291,0.2948829141370338,1.1388888888888888,0.565989847715736,0.2341717259323504,0.65625,0.10655737704918032,0.006938421509106679,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.5441176470588235,0.4054640069384215,0.9259259259259259,0.5425101214574899,0.0585429314830876,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Avery Bradley,LAL,29,75,180,49,1186,-100.0,-100.0,95.0,111.0,1.9,0.6,10.0,17.0,-100.0,-100.0,128.0,102.0,50.0,51.0,29.0,35.0,32.0,28.0,-100.0,-100.0,345.9,-100.0,-100.0,-100.0,1.168421052631579,0.6269035532994924,0.2746458514021394,0.3157894736842105,0.004098360655737705,0.005492917028042787,1.7,0.9853658536585366,0.028910089621277828,-100.0,-100.0,-100.0,0.796875,0.19852941176470587,0.3700491471523562,1.02,0.7246963562753036,0.14455044810638915,1.206896551724138,0.369969040247678,0.0838392599017057,0.875,0.36682242990654207,0.09251228678808905,-100.0,-100.0,-100.0
B.J. Johnson,ORL,24,79,200,10,83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Bam Adebayo,MIA,22,81,255,72,2417,89.0,72.0,131.0,140.0,0.8,0.7,206.0,242.0,80.0,72.0,94.0,76.0,-100.0,-100.0,280.0,321.0,-100.0,-100.0,99.0,105.0,979.8,0.8089887640449438,0.39316239316239315,0.09083486425801185,1.0687022900763359,0.38578680203045684,0.13370075525617472,0.8749999999999999,0.5266393442622951,0.0008164931618697694,1.174757281553398,0.6682926829268293,0.21024698918146562,0.9,0.4395973154362416,0.08164931618697693,0.8085106382978723,0.2107843137254902,0.0959379465196979,-100.0,-100.0,-100.0,1.1464285714285714,0.2786377708978328,0.2857726066544193,-100.0,-100.0,-100.0,1.0606060606060606,0.45161290322580644,0.10104102878138396
Ben McLemore,HOU,27,75,195,71,1619,-100.0,-100.0,136.0,165.0,0.4,0.4,50.0,48.0,-100.0,-100.0,284.0,365.0,17.0,5.0,25.0,37.0,58.0,56.0,-100.0,-100.0,570.4,-100.0,-100.0,-100.0,1.213235294117647,0.7258883248730964,0.23842917251051896,1.0,0.8032786885245902,0.0007012622720897617,0.96,0.26097560975609757,0.0876577840112202,-100.0,-100.0,-100.0,1.2852112676056338,0.9583333333333334,0.49789621318373073,0.29411764705882354,0.008097165991902834,0.02980364656381487,1.48,0.8436532507739938,0.0438288920056101,0.9655172413793104,0.5514018691588785,0.10168302945301542,-100.0,-100.0,-100.0
Ben Simmons,PHI,23,82,240,57,2017,51.0,50.0,293.0,284.0,2.6,1.9,35.0,37.0,112.0,99.0,44.0,52.0,12.0,8.0,137.0,184.0,-100.0,-100.0,53.0,56.0,739.6,0.9803921568627451,0.7307692307692307,0.06895619253650621,0.9692832764505119,0.20050761421319796,0.39616008653326124,0.7307692307692307,0.22540983606557377,0.003515413737155219,1.0571428571428572,0.43658536585365854,0.04732287723093564,0.8839285714285714,0.40268456375838924,0.15143320713899405,1.1818181818181819,0.8676470588235294,0.05949161709031909,0.6666666666666666,0.1720647773279352,0.016224986479177934,1.3430656934306568,0.6191950464396285,0.18523526230394807,-100.0,-100.0,-100.0,1.0566037735849056,0.43727598566308246,0.07166035694970253
Bismack Biyombo,CHA,27,80,255,53,1029,-100.0,-100.0,38.0,43.0,-100.0,-100.0,98.0,93.0,17.0,17.0,-100.0,-100.0,-100.0,-100.0,130.0,156.0,-100.0,-100.0,64.0,52.0,347.0,-100.0,-100.0,-100.0,1.131578947368421,0.5329949238578681,0.10951008645533142,-100.0,-100.0,-100.0,0.9489795918367347,0.23902439024390243,0.2824207492795389,1.0,0.7483221476510067,0.04899135446685879,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2,0.3591331269349845,0.3746397694524496,-100.0,-100.0,-100.0,0.8125,0.13261648745519714,0.1844380403458213
Blake Griffin,DET,31,81,250,18,512,31.0,25.0,36.0,45.0,1.9,2.1,26.0,19.0,55.0,50.0,59.0,44.0,12.0,4.0,12.0,11.0,-100.0,-100.0,13.0,8.0,245.9,0.8064516129032258,0.3803418803418803,0.1260675071167141,1.25,0.7893401015228426,0.1464009760065067,1.105263157894737,0.9467213114754098,0.007726718178121187,0.7307692307692307,0.0975609756097561,0.10573403822692151,0.9090909090909091,0.4597315436241611,0.2236681577877186,0.7457627118644068,0.14705882352941177,0.23993493289955267,0.3333333333333333,0.012145748987854251,0.048800325335502236,0.9166666666666666,0.04489164086687306,0.048800325335502236,-100.0,-100.0,-100.0,0.6153846153846154,0.04121863799283154,0.052867019113460756
Boban Marjanovic,DAL,31,88,290,44,422,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,26.0,32.0,44.0,42.0,-100.0,-100.0,-100.0,-100.0,12.0,20.0,-100.0,-100.0,30.0,41.0,112.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2307692307692308,0.7463414634146341,0.23214285714285715,0.9545454545454546,0.6140939597315436,0.39285714285714285,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.6666666666666667,0.9705882352941176,0.10714285714285714,-100.0,-100.0,-100.0,1.3666666666666667,0.921146953405018,0.26785714285714285
Bobby Portis,NYK,25,82,250,66,1394,30.0,24.0,66.0,85.0,-100.0,-100.0,111.0,110.0,144.0,117.0,190.0,201.0,-100.0,-100.0,32.0,33.0,21.0,16.0,62.0,53.0,656.0,0.8,0.35683760683760685,0.04573170731707317,1.2878787878787878,0.8451776649746193,0.10060975609756098,-100.0,-100.0,-100.0,0.990990990990991,0.2780487804878049,0.16920731707317074,0.8125,0.26174496644295303,0.21951219512195122,1.0578947368421052,0.6666666666666666,0.2896341463414634,-100.0,-100.0,-100.0,1.03125,0.11455108359133127,0.04878048780487805,0.7619047619047619,0.1939252336448598,0.03201219512195122,0.8548387096774194,0.15412186379928317,0.09451219512195122
Bogdan Bogdanovic,SAC,27,78,220,61,1766,54.0,51.0,127.0,150.0,3.5,3.5,-100.0,-100.0,14.0,11.0,221.0,232.0,88.0,86.0,31.0,45.0,95.0,102.0,15.0,15.0,648.5,0.9444444444444444,0.6666666666666666,0.08326908249807248,1.1811023622047243,0.6548223350253807,0.19583654587509639,1.0,0.8032786885245902,0.005397070161912105,-100.0,-100.0,-100.0,0.7857142857142857,0.21476510067114093,0.02158828064764842,1.0497737556561086,0.6568627450980392,0.3407864302235929,0.9772727272727273,0.6437246963562753,0.13569776407093292,1.4516129032258065,0.8142414860681114,0.047802621434078645,1.0736842105263158,0.7242990654205608,0.14649190439475712,1.0,0.34050179211469533,0.02313030069390902
Bojan Bogdanovic,UTA,31,80,226,63,2083,115.0,106.0,196.0,228.0,1.3,1.4,28.0,38.0,55.0,60.0,263.0,293.0,104.0,94.0,27.0,43.0,201.0,196.0,20.0,27.0,1010.3,0.9217391304347826,0.6282051282051282,0.1138275759675344,1.163265306122449,0.6142131979695431,0.19400178164901516,1.0769230769230769,0.9180327868852459,0.0012867465109373455,1.3571428571428572,0.8804878048780488,0.027714540235573595,1.0909090909090908,0.8926174496644296,0.05443927546273385,1.1140684410646389,0.7647058823529411,0.2603187172127091,0.9038461538461539,0.5060728744939271,0.10293972087498764,1.5925925925925926,0.9442724458204335,0.026724735227160252,0.9751243781094527,0.5747663551401869,0.19895080669108187,1.35,0.9032258064516129,0.019796100168266852
