Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Aaron Brooks,MIN,33.0,72,161,32,189,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Aaron Gordon,ORL,22.0,81,220,58,1909,96.0,79.0,214.0,206.0,3.7,2.4,56.0,70.0,96.0,87.0,227.0,225.0,50.0,40.0,62.0,86.0,71.0,67.0,53.0,65.0,928.7,0.8229166666666666,0.4339622641509434,0.10337030257348982,0.9626168224299065,0.2367758186397985,0.23042963282007106,0.6486486486486486,0.0893854748603352,0.00398406374501992,1.25,0.85,0.060299343167869064,0.90625,0.6104972375690608,0.10337030257348982,0.9911894273127754,0.5,0.2444276946268978,0.8,0.336734693877551,0.053838699257025946,1.3870967741935485,0.7894736842105263,0.06675998707871217,0.9436619718309859,0.4533898305084746,0.07645095294497685,1.2264150943396226,0.7472118959107806,0.0570690212124475
Aaron Harrison,DAL,23.0,78,210,9,233,-100.0,-100.0,12.0,11.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,33.0,24.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0,-100.0,-100.0,-100.0,0.9166666666666666,0.181360201511335,0.26666666666666666,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7272727272727273,0.1175,0.7333333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Aaron Jackson,HOU,32.0,75,183,1,35,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Abdel Nader,BOS,24.0,78,230,48,522,-100.0,-100.0,32.0,26.0,0.5,0.3,-100.0,-100.0,-100.0,-100.0,79.0,52.0,10.0,8.0,-100.0,-100.0,14.0,15.0,-100.0,-100.0,135.5,-100.0,-100.0,-100.0,0.8125,0.08942065491183879,0.23616236162361623,0.6,0.05307262569832402,0.0036900369003690036,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6582278481012658,0.0725,0.5830258302583026,0.8,0.336734693877551,0.07380073800738007,-100.0,-100.0,-100.0,1.0714285714285714,0.6864406779661016,0.1033210332103321,-100.0,-100.0,-100.0
Adreian Payne,ORL,27.0,82,237,5,43,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Al Horford,BOS,32.0,82,245,72,2277,33.0,37.0,75.0,71.0,-100.0,-100.0,192.0,231.0,249.0,205.0,172.0,215.0,-100.0,-100.0,58.0,69.0,20.0,13.0,39.0,39.0,838.0,1.121212121212121,0.9207547169811321,0.03937947494033413,0.9466666666666667,0.2141057934508816,0.08949880668257756,-100.0,-100.0,-100.0,1.203125,0.7666666666666667,0.22911694510739858,0.8232931726907631,0.3867403314917127,0.2971360381861575,1.25,0.94625,0.2052505966587112,-100.0,-100.0,-100.0,1.1896551724137931,0.33126934984520123,0.06921241050119331,0.65,0.08898305084745763,0.02386634844868735,1.0,0.31970260223048325,0.046539379474940336
Al Jefferson,IND,33.0,82,280,36,484,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,56.0,60.0,98.0,107.0,12.0,10.0,-100.0,-100.0,31.0,40.0,-100.0,-100.0,22.0,21.0,219.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0714285714285714,0.5138888888888888,0.2557077625570776,1.0918367346938775,0.9281767955801105,0.4474885844748858,0.8333333333333334,0.22625,0.0547945205479452,-100.0,-100.0,-100.0,1.2903225806451613,0.5789473684210527,0.1415525114155251,-100.0,-100.0,-100.0,0.9545454545454546,0.23977695167286245,0.1004566210045662
Al-Farouq Aminu,POR,27.0,81,220,69,2072,17.0,10.0,92.0,93.0,-100.0,-100.0,88.0,92.0,-100.0,-100.0,329.0,312.0,16.0,14.0,38.0,38.0,10.0,7.0,51.0,50.0,641.0,0.5882352941176471,0.0830188679245283,0.0265210608424337,1.0108695652173914,0.33249370277078083,0.1435257410296412,-100.0,-100.0,-100.0,1.0454545454545454,0.42777777777777776,0.1372854914196568,-100.0,-100.0,-100.0,0.9483282674772037,0.4075,0.5132605304212169,0.875,0.4857142857142857,0.0249609984399376,1.0,0.09287925696594428,0.059282371294851796,0.7,0.1059322033898305,0.015600624024960999,0.9803921568627451,0.275092936802974,0.07956318252730109
Alan Williams,PHX,25.0,80,265,5,70,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0,5.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.45454545454545453,0.011111111111111112,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Alec Burks,UTA,26.0,78,214,64,1059,60.0,51.0,88.0,92.0,4.3,4.1,-100.0,-100.0,-100.0,-100.0,136.0,135.0,46.0,42.0,25.0,34.0,22.0,17.0,-100.0,-100.0,381.3,0.85,0.5075471698113208,0.15735641227380015,1.0454545454545454,0.41309823677581864,0.23078940466824022,0.9534883720930232,0.6480446927374302,0.01127720954628901,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9926470588235294,0.505,0.35667453448728037,0.9130434782608695,0.5346938775510204,0.12063991607658012,1.36,0.7569659442724458,0.06556517178075007,0.7727272727272727,0.15466101694915255,0.057697351167060054,-100.0,-100.0,-100.0
Alec Peters,PHX,23.0,81,235,20,225,-100.0,-100.0,14.0,13.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,32.0,33.0,-100.0,-100.0,-100.0,-100.0,10.0,13.0,-100.0,-100.0,56.0,-100.0,-100.0,-100.0,0.9285714285714286,0.20025188916876574,0.25,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.03125,0.61625,0.5714285714285714,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.3,0.923728813559322,0.17857142857142858,-100.0,-100.0,-100.0
Alex Abrines,OKC,24.0,78,190,75,1134,10.0,3.0,53.0,74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,164.0,178.0,11.0,11.0,-100.0,-100.0,30.0,30.0,12.0,11.0,280.0,0.3,0.01509433962264151,0.03571428571428571,1.3962264150943395,0.9546599496221663,0.18928571428571428,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0853658536585367,0.7475,0.5857142857142857,1.0,0.7020408163265306,0.039285714285714285,-100.0,-100.0,-100.0,1.0,0.5466101694915254,0.10714285714285714,0.9166666666666666,0.19888475836431227,0.04285714285714286
Alex Caruso,LAL,24.0,77,186,37,562,-100.0,-100.0,33.0,32.0,1.6,1.1,-100.0,-100.0,-100.0,-100.0,28.0,22.0,-100.0,-100.0,14.0,20.0,-100.0,-100.0,-100.0,-100.0,76.6,-100.0,-100.0,-100.0,0.9696969696969697,0.24685138539042822,0.43080939947780683,0.6875,0.15921787709497207,0.02088772845953003,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7857142857142857,0.1675,0.3655352480417755,-100.0,-100.0,-100.0,1.4285714285714286,0.8390092879256966,0.18276762402088775,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Alex Len,PHX,25.0,85,250,69,1395,10.0,10.0,32.0,41.0,-100.0,-100.0,118.0,144.0,72.0,65.0,22.0,12.0,-100.0,-100.0,119.0,163.0,-100.0,-100.0,123.0,132.0,496.0,1.0,0.7924528301886793,0.020161290322580645,1.28125,0.8438287153652393,0.06451612903225806,-100.0,-100.0,-100.0,1.2203389830508475,0.7888888888888889,0.23790322580645162,0.9027777777777778,0.5911602209944752,0.14516129032258066,0.5454545454545454,0.035,0.04435483870967742,-100.0,-100.0,-100.0,1.3697478991596639,0.7708978328173375,0.2399193548387097,-100.0,-100.0,-100.0,1.0731707317073171,0.4646840148698885,0.24798387096774194
Alex Poythress,IND,24.0,81,235,25,104,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Alfonzo McKinnie,TOR,25.0,80,215,13,50,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Allen Crabbe,BKN,26.0,78,215,75,2197,29.0,31.0,141.0,145.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,289.0,353.0,139.0,106.0,19.0,19.0,226.0,245.0,-100.0,-100.0,843.0,1.0689655172413792,0.8943396226415095,0.03440094899169632,1.0283687943262412,0.37279596977329976,0.16725978647686832,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.221453287197232,0.935,0.3428232502965599,0.762589928057554,0.2571428571428571,0.16488730723606168,1.0,0.09287925696594428,0.022538552787663108,1.084070796460177,0.7161016949152542,0.2680901542111507,-100.0,-100.0,-100.0
Amir Johnson,PHI,31.0,81,240,74,1170,-100.0,-100.0,32.0,31.0,-100.0,-100.0,38.0,41.0,23.0,11.0,43.0,44.0,-100.0,-100.0,95.0,118.0,-100.0,-100.0,64.0,68.0,295.0,-100.0,-100.0,-100.0,0.96875,0.24433249370277077,0.10847457627118644,-100.0,-100.0,-100.0,1.0789473684210527,0.55,0.1288135593220339,0.4782608695652174,0.027624309392265192,0.07796610169491526,1.0232558139534884,0.5975,0.14576271186440679,-100.0,-100.0,-100.0,1.2421052631578948,0.4582043343653251,0.3220338983050847,-100.0,-100.0,-100.0,1.0625,0.4479553903345725,0.21694915254237288
Andre Drummond,DET,24.0,83,279,78,2625,104.0,76.0,111.0,128.0,-100.0,-100.0,140.0,146.0,165.0,137.0,38.0,23.0,-100.0,-100.0,201.0,251.0,-100.0,-100.0,335.0,365.0,1094.0,0.7307692307692307,0.2660377358490566,0.09506398537477148,1.1531531531531531,0.5869017632241813,0.10146252285191956,-100.0,-100.0,-100.0,1.042857142857143,0.4222222222222222,0.12797074954296161,0.8303030303030303,0.4088397790055249,0.15082266910420475,0.6052631578947368,0.055,0.03473491773308958,-100.0,-100.0,-100.0,1.2487562189054726,0.4674922600619195,0.18372943327239488,-100.0,-100.0,-100.0,1.0895522388059702,0.4962825278810409,0.3062157221206581
Andre Iguodala,GSW,34.0,78,215,64,1622,23.0,14.0,111.0,119.0,0.3,0.2,-100.0,-100.0,19.0,11.0,109.0,76.0,23.0,23.0,41.0,57.0,18.0,24.0,19.0,19.0,363.3,0.6086956521739131,0.1169811320754717,0.063308560418387,1.072072072072072,0.4760705289672544,0.305532617671346,0.6666666666666667,0.1340782122905028,0.0008257638315441783,-100.0,-100.0,-100.0,0.5789473684210527,0.049723756906077346,0.05229837599779796,0.6972477064220184,0.09,0.30002752546105144,1.0,0.7020408163265306,0.063308560418387,1.3902439024390243,0.7925696594427245,0.11285439031103771,1.3333333333333333,0.9427966101694916,0.0495458298926507,1.0,0.31970260223048325,0.05229837599779796
Andre Ingram,LAL,32.0,75,190,2,64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andre Roberson,OKC,26.0,79,210,39,1037,-100.0,-100.0,42.0,45.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0,28.0,-100.0,-100.0,62.0,77.0,-100.0,-100.0,32.0,30.0,179.0,-100.0,-100.0,-100.0,1.0714285714285714,0.4722921914357683,0.2346368715083799,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6511627906976745,0.0675,0.24022346368715083,-100.0,-100.0,-100.0,1.2419354838709677,0.4551083591331269,0.3463687150837989,-100.0,-100.0,-100.0,0.9375,0.2211895910780669,0.1787709497206704
Andrew Bogut,LAL,33.0,84,260,24,216,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andrew Harrison,MEM,23.0,78,213,56,1326,60.0,46.0,80.0,94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,112.0,103.0,25.0,28.0,10.0,13.0,-100.0,-100.0,-100.0,-100.0,287.0,0.7666666666666667,0.3132075471698113,0.20905923344947736,1.175,0.6448362720403022,0.2787456445993031,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9196428571428571,0.3625,0.3902439024390244,1.12,0.8693877551020408,0.08710801393728224,1.3,0.6068111455108359,0.03484320557491289,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andrew White III,ATL,25.0,79,210,15,209,-100.0,-100.0,14.0,16.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0,37.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,57.0,-100.0,-100.0,-100.0,1.1428571428571428,0.575566750629723,0.24561403508771928,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8604651162790697,0.275,0.7543859649122807,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Andrew Wiggins,MIN,23.0,80,202,82,2979,138.0,92.0,204.0,213.0,4.0,3.8,24.0,23.0,157.0,149.0,329.0,296.0,127.0,102.0,94.0,143.0,30.0,26.0,51.0,68.0,1158.0,0.6666666666666666,0.16981132075471697,0.11917098445595854,1.0441176470588236,0.4080604534005038,0.17616580310880828,0.95,0.6424581005586593,0.0034542314335060447,0.9583333333333334,0.25833333333333336,0.02072538860103627,0.9490445859872612,0.712707182320442,0.13557858376511225,0.8996960486322189,0.325,0.28411053540587217,0.8031496062992126,0.3510204081632653,0.10967184801381692,1.5212765957446808,0.9256965944272446,0.08117443868739206,0.8666666666666667,0.3008474576271186,0.025906735751295335,1.3333333333333333,0.8977695167286245,0.04404145077720207
Ante Zizic,CLE,21.0,83,250,32,214,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Anthony Brown,MIN,25.0,79,224,1,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Anthony Davis,NOP,25.0,82,253,75,2727,142.0,115.0,253.0,317.0,1.1,0.7,266.0,313.0,350.0,339.0,230.0,220.0,28.0,24.0,215.0,339.0,106.0,85.0,139.0,202.0,1730.1,0.8098591549295775,0.4,0.08207618056759726,1.2529644268774704,0.783375314861461,0.1462343217155078,0.6363636363636362,0.0782122905027933,0.0006358013987630773,1.1766917293233083,0.7388888888888889,0.15374833824634415,0.9685714285714285,0.7569060773480663,0.20230044506097913,0.9565217391304348,0.4275,0.13294029246864345,0.8571428571428571,0.4326530612244898,0.01618403560487833,1.5767441860465117,0.9690402476780186,0.12427027339460148,0.8018867924528302,0.211864406779661,0.06126813478989654,1.4532374100719425,0.966542750929368,0.08034217675278886
Anthony Tolliver,DET,33.0,80,240,79,1757,-100.0,-100.0,100.0,138.0,-100.0,-100.0,43.0,47.0,-100.0,-100.0,290.0,379.0,16.0,19.0,33.0,41.0,37.0,33.0,17.0,21.0,536.0,-100.0,-100.0,-100.0,1.38,0.9345088161209067,0.1865671641791045,-100.0,-100.0,-100.0,1.0930232558139534,0.5777777777777777,0.08022388059701492,-100.0,-100.0,-100.0,1.306896551724138,0.98,0.5410447761194029,1.1875,0.926530612244898,0.029850746268656716,1.2424242424242424,0.4613003095975232,0.061567164179104475,0.8918918918918919,0.3559322033898305,0.06902985074626866,1.2352941176470589,0.7620817843866171,0.03171641791044776
Antonio Blakeney,CHI,21.0,76,197,19,314,21.0,17.0,45.0,54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39.0,29.0,21.0,20.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,126.0,0.8095238095238095,0.39622641509433965,0.16666666666666666,1.2,0.690176322418136,0.35714285714285715,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7435897435897436,0.135,0.30952380952380953,0.9523809523809523,0.6122448979591837,0.16666666666666666,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Antonius Cleveland,ATL,24.0,78,195,17,123,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Aron Baynes,BOS,31.0,82,260,81,1484,-100.0,-100.0,14.0,12.0,-100.0,-100.0,114.0,117.0,83.0,63.0,72.0,57.0,-100.0,-100.0,122.0,126.0,-100.0,-100.0,84.0,83.0,489.0,-100.0,-100.0,-100.0,0.8571428571428571,0.12090680100755667,0.028629856850715747,-100.0,-100.0,-100.0,1.0263157894736843,0.3888888888888889,0.2331288343558282,0.7590361445783133,0.2541436464088398,0.16973415132924335,0.7916666666666666,0.1775,0.147239263803681,-100.0,-100.0,-100.0,1.0327868852459017,0.11764705882352941,0.24948875255623723,-100.0,-100.0,-100.0,0.9880952380952381,0.2825278810408922,0.17177914110429449
Arron Afflalo,ORL,32.0,77,210,53,682,-100.0,-100.0,28.0,34.0,-100.0,-100.0,-100.0,-100.0,25.0,18.0,79.0,78.0,10.0,4.0,-100.0,-100.0,20.0,22.0,-100.0,-100.0,162.0,-100.0,-100.0,-100.0,1.2142857142857142,0.7229219143576826,0.1728395061728395,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.72,0.19337016574585636,0.15432098765432098,0.9873417721518988,0.4925,0.4876543209876543,0.4,0.024489795918367346,0.06172839506172839,-100.0,-100.0,-100.0,1.1,0.7457627118644068,0.12345679012345678,-100.0,-100.0,-100.0
Austin Rivers,LAC,25.0,76,200,61,2057,215.0,228.0,82.0,80.0,3.2,2.1,-100.0,-100.0,-100.0,-100.0,155.0,153.0,59.0,45.0,29.0,40.0,22.0,19.0,-100.0,-100.0,565.2,1.0604651162790697,0.879245283018868,0.3803963198867657,0.975609756097561,0.2531486146095718,0.14508138711960367,0.65625,0.11173184357541899,0.005661712668082095,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9870967741935484,0.4875,0.27423920736022644,0.7627118644067796,0.2612244897959184,0.10438782731776361,1.3793103448275863,0.7770897832817337,0.05130927105449398,0.8636363636363636,0.2966101694915254,0.0389242745930644,-100.0,-100.0,-100.0
Avery Bradley,LAC,27.0,74,180,46,1433,20.0,13.0,121.0,128.0,1.9,0.6,-100.0,-100.0,-100.0,-100.0,124.0,138.0,223.0,157.0,50.0,53.0,80.0,62.0,15.0,13.0,634.9,0.65,0.15660377358490565,0.031501023783272956,1.0578512396694215,0.43828715365239296,0.1905811938888014,0.3157894736842105,0.00558659217877095,0.0029925972594109307,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1129032258064515,0.795,0.19530634745629233,0.7040358744394619,0.18775510204081633,0.35123641518349347,1.06,0.14241486068111456,0.0787525594581824,0.775,0.16101694915254236,0.12600409513309183,0.8666666666666667,0.1654275092936803,0.02362576783745472
Bam Adebayo,MIA,20.0,82,255,69,1368,12.0,12.0,43.0,51.0,0.8,0.7,101.0,102.0,55.0,36.0,27.0,28.0,-100.0,-100.0,125.0,150.0,-100.0,-100.0,73.0,72.0,436.8,1.0,0.7924528301886793,0.027472527472527472,1.186046511627907,0.6675062972292192,0.09844322344322344,0.8749999999999999,0.49441340782122906,0.0018315018315018315,1.00990099009901,0.3333333333333333,0.2312271062271062,0.6545454545454545,0.1270718232044199,0.1259157509157509,1.037037037037037,0.63,0.06181318681318681,-100.0,-100.0,-100.0,1.2,0.35139318885448917,0.28617216117216115,-100.0,-100.0,-100.0,0.9863013698630136,0.2788104089219331,0.1671245421245421
Ben McLemore,MEM,25.0,77,195,56,1091,-100.0,-100.0,78.0,82.0,0.4,0.4,-100.0,-100.0,-100.0,-100.0,137.0,144.0,35.0,34.0,40.0,50.0,60.0,39.0,16.0,19.0,366.4,-100.0,-100.0,-100.0,1.0512820512820513,0.43073047858942065,0.21288209606986902,1.0,0.7905027932960894,0.0010917030567685591,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.051094890510949,0.6675,0.37390829694323147,0.9714285714285714,0.6632653061224489,0.09552401746724891,1.25,0.47987616099071206,0.1091703056768559,0.65,0.08898305084745763,0.16375545851528386,1.1875,0.6598513011152416,0.04366812227074236
Ben Moore,IND,23.0,80,220,2,9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ben Simmons,PHI,21.0,82,230,81,2732,129.0,113.0,276.0,278.0,2.6,1.9,-100.0,-100.0,131.0,90.0,69.0,45.0,30.0,24.0,128.0,190.0,12.0,8.0,72.0,87.0,849.6,0.875968992248062,0.5622641509433962,0.1518361581920904,1.0072463768115942,0.3198992443324937,0.3248587570621469,0.7307692307692307,0.22346368715083798,0.0030602636534839923,-100.0,-100.0,-100.0,0.6870229007633588,0.15469613259668508,0.15419020715630885,0.6521739130434783,0.07,0.08121468926553672,0.8,0.336734693877551,0.03531073446327684,1.484375,0.8978328173374613,0.15065913370998116,0.6666666666666666,0.09957627118644068,0.014124293785310734,1.2083333333333333,0.7211895910780669,0.0847457627118644
Bismack Biyombo,ORL,25.0,81,255,82,1495,-100.0,-100.0,26.0,33.0,-100.0,-100.0,122.0,107.0,23.0,12.0,13.0,8.0,-100.0,-100.0,171.0,201.0,-100.0,-100.0,85.0,82.0,440.0,-100.0,-100.0,-100.0,1.2692307692307692,0.8198992443324937,0.05909090909090909,-100.0,-100.0,-100.0,0.8770491803278688,0.12222222222222222,0.2772727272727273,0.5217391304347826,0.03314917127071823,0.05227272727272727,0.6153846153846154,0.05875,0.029545454545454545,-100.0,-100.0,-100.0,1.1754385964912282,0.29411764705882354,0.3886363636363636,-100.0,-100.0,-100.0,0.9647058823529412,0.26765799256505574,0.19318181818181818
